phase1_solution_length,phase2_solution_length,solution_length,phase1_move_count,phase2_move_count,move_count,phase1_solve_time,phase2_solve_time,solve_time
10,14,24,43187,1864970,1908157,0.003287,0.060168,0.063455
10,12,22,11907,2449,14356,0.000977,0.000205,0.001182
8,15,23,637,948585,949222,0.000068,0.041446,0.041514
9,14,23,2041,977218,979259,0.000201,0.035351,0.035552
10,13,23,17102,147379,164481,0.001390,0.005573,0.006963
10,15,25,24137,896689,920826,0.001799,0.032757,0.034556
9,12,21,3091,105027,108118,0.000325,0.004359,0.004684
10,15,25,8960,796243,805203,0.000707,0.029110,0.029817
10,14,24,44542,355402,399944,0.002672,0.014130,0.016802
9,15,24,12979,466410,479389,0.001028,0.018198,0.019226
11,14,25,92860,1301422,1394282,0.006016,0.044293,0.050309
9,13,22,828,213800,214628,0.000133,0.008768,0.008901
10,14,24,16097,107969,124066,0.001267,0.005748,0.007015
8,14,22,1756,1805692,1807448,0.000166,0.062340,0.062506
10,13,23,39927,279837,319764,0.003037,0.010819,0.013856
8,16,24,248,2308890,2309138,0.000023,0.088946,0.088969
10,15,25,42105,689288,731393,0.003181,0.028538,0.031719
10,15,25,20815,571145,591960,0.001594,0.021036,0.022630
9,14,23,3388,296091,299479,0.000325,0.011526,0.011851
9,14,23,3913,328832,332745,0.000375,0.013157,0.013532
10,15,25,13103,3437408,3450511,0.001015,0.135383,0.136398
10,14,24,14807,197330,212137,0.001182,0.007785,0.008967
9,16,25,9525,1877298,1886823,0.000781,0.076107,0.076888
9,15,24,9667,1086174,1095841,0.000826,0.041528,0.042354
7,15,22,206,682210,682416,0.000018,0.030721,0.030739
9,15,24,2604,516742,519346,0.000264,0.022397,0.022661
9,15,24,1587,1848936,1850523,0.000179,0.068490,0.068669
10,15,25,15304,1953322,1968626,0.001189,0.074919,0.076108
10,14,24,16910,392574,409484,0.001368,0.015952,0.017320
10,15,25,10163,1524947,1535110,0.000826,0.054843,0.055669
10,15,25,47360,1019046,1066406,0.003387,0.041291,0.044678
10,15,25,33571,10981683,11015254,0.002486,0.344136,0.346622
10,15,25,19162,213554,232716,0.001536,0.008858,0.010394
10,15,25,16306,1242725,1259031,0.001221,0.049694,0.050915
9,14,23,6125,100096,106221,0.000584,0.004294,0.004878
10,16,26,21677,3925590,3947267,0.001773,0.157283,0.159056
10,14,24,18269,223549,241818,0.001291,0.008953,0.010244
9,13,22,22471,1085,23556,0.001534,0.000096,0.001630
11,13,24,72600,5174,77774,0.004570,0.000285,0.004855
10,14,24,30123,652942,683065,0.002029,0.024210,0.026239
9,15,24,18495,134803,153298,0.001264,0.005566,0.006830
8,11,19,1524,9193,10717,0.000115,0.000421,0.000536
10,14,24,25737,168500,194237,0.001870,0.006662,0.008532
9,14,23,853,7533795,7534648,0.000090,0.260019,0.260109
9,15,24,10118,2796634,2806752,0.000845,0.102113,0.102958
8,14,22,545,223262,223807,0.000072,0.009137,0.009209
10,10,20,12990,966,13956,0.000984,0.000058,0.001042
10,13,23,20019,158400,178419,0.001372,0.006616,0.007988
10,15,25,37194,4778112,4815306,0.002758,0.177224,0.179982
10,14,24,16428,64976,81404,0.001358,0.002903,0.004261
10,15,25,20077,939665,959742,0.001456,0.042009,0.043465
9,14,23,5750,275675,281425,0.000568,0.012841,0.013409
10,14,24,25060,80962,106022,0.001783,0.003804,0.005587
10,16,26,16087,3393033,3409120,0.001305,0.128859,0.130164
9,14,23,12884,90784,103668,0.001007,0.004220,0.005227
11,13,24,79508,315210,394718,0.005404,0.012735,0.018139
8,14,22,398,199577,199975,0.000047,0.008209,0.008256
10,14,24,44896,880706,925602,0.003188,0.031788,0.034976
10,13,23,47671,193933,241604,0.003386,0.007695,0.011081
9,13,22,4411,384664,389075,0.000406,0.014253,0.014659
10,12,22,25887,79389,105276,0.001873,0.003742,0.005615
9,15,24,808,2610282,2611090,0.000100,0.100200,0.100300
9,13,22,10279,19788,30067,0.000897,0.000797,0.001694
9,15,24,1851,1140827,1142678,0.000173,0.041290,0.041463
10,14,24,61703,655779,717482,0.004000,0.025483,0.029483
10,13,23,15142,224989,240131,0.001223,0.009441,0.010664
10,15,25,45164,6128754,6173918,0.003113,0.240704,0.243817
10,15,25,15957,1698047,1714004,0.001186,0.065117,0.066303
9,12,21,889,26288,27177,0.000126,0.001159,0.001285
9,15,24,18460,429654,448114,0.001267,0.018509,0.019776
10,12,22,55255,3231,58486,0.003781,0.000192,0.003973
10,14,24,3961,281967,285928,0.000326,0.010982,0.011308
10,12,22,19060,782,19842,0.001405,0.000067,0.001472
9,15,24,2397,328934,331331,0.000222,0.014022,0.014244
9,14,23,6112,488856,494968,0.000530,0.018731,0.019261
9,13,22,20070,22881,42951,0.001351,0.001236,0.002587
10,16,26,14976,5530864,5545840,0.001105,0.249153,0.250258
11,15,26,94190,895792,989982,0.006282,0.032869,0.039151
10,15,25,20300,782039,802339,0.001578,0.030474,0.032052
8,15,23,1400,609968,611368,0.000162,0.027513,0.027675
9,14,23,9870,470588,480458,0.000795,0.020356,0.021151
10,13,23,13428,51263,64691,0.001112,0.002592,0.003704
10,16,26,18885,1822931,1841816,0.001459,0.085450,0.086909
9,14,23,1153,1180580,1181733,0.000113,0.048150,0.048263
9,13,22,6572,96580,103152,0.000546,0.004533,0.005079
10,13,23,28829,167979,196808,0.002234,0.006897,0.009131
10,12,22,24771,31533,56304,0.002007,0.001723,0.003730
9,15,24,3421,1200810,1204231,0.000263,0.053230,0.053493
9,14,23,973,206400,207373,0.000131,0.008465,0.008596
10,14,24,7884,2779555,2787439,0.000664,0.098405,0.099069
9,15,24,10780,589390,600170,0.000863,0.024189,0.025052
9,14,23,10662,441057,451719,0.000679,0.017658,0.018337
10,14,24,5189,969815,975004,0.000497,0.036759,0.037256
9,15,24,879,378932,379811,0.000123,0.015143,0.015266
9,15,24,8300,7999000,8007300,0.000596,0.299772,0.300368
9,13,22,2002,89887,91889,0.000226,0.003854,0.004080
9,12,21,6958,42787,49745,0.000532,0.001711,0.002243
10,14,24,22803,726658,749461,0.001862,0.027585,0.029447
10,13,23,44126,581695,625821,0.003301,0.021183,0.024484
9,14,23,4431,654096,658527,0.000393,0.031361,0.031754
10,15,25,13783,3340995,3354778,0.001229,0.159147,0.160376
10,13,23,17800,14252,32052,0.001470,0.000881,0.002351
10,14,24,37062,121568,158630,0.002788,0.005886,0.008674
9,15,24,685,649626,650311,0.000080,0.027974,0.028054
9,12,21,12409,38816,51225,0.001007,0.001774,0.002781
10,15,25,24506,636738,661244,0.001760,0.030039,0.031799
10,12,22,7957,93531,101488,0.000681,0.004105,0.004786
10,13,23,43111,267347,310458,0.003141,0.011907,0.015048
10,14,24,21775,504019,525794,0.001808,0.023030,0.024838
10,13,23,24459,6885,31344,0.001831,0.000349,0.002180
10,14,24,34120,611526,645646,0.002634,0.034016,0.036650
9,12,21,2064,2549,4613,0.000197,0.000335,0.000532
9,15,24,2446,5341513,5343959,0.000220,0.254555,0.254775
10,15,25,33036,1430644,1463680,0.002480,0.071552,0.074032
10,14,24,14836,744821,759657,0.001366,0.043999,0.045365
9,14,23,6807,596855,603662,0.000578,0.032981,0.033559
9,14,23,1207,254288,255495,0.000136,0.013284,0.013420
10,14,24,37752,14570,52322,0.002911,0.001323,0.004234
9,14,23,12151,215694,227845,0.000871,0.012661,0.013532
9,15,24,9803,239146,248949,0.000833,0.015915,0.016748
10,13,23,6598,431750,438348,0.000574,0.019076,0.019650
10,15,25,36228,1685923,1722151,0.003641,0.091557,0.095198
9,14,23,2433,4506055,4508488,0.000264,0.179463,0.179727
10,14,24,17059,504729,521788,0.001464,0.025419,0.026883
11,14,25,97700,503967,601667,0.007901,0.027672,0.035573
9,14,23,2536,335001,337537,0.000250,0.022111,0.022361
9,15,24,7876,2580054,2587930,0.000749,0.137464,0.138213
9,11,20,8428,6816,15244,0.000669,0.000534,0.001203
9,14,23,7933,1355197,1363130,0.000695,0.067134,0.067829
9,12,21,12548,10051,22599,0.001219,0.000753,0.001972
10,14,24,20095,664052,684147,0.002954,0.042069,0.045023
10,13,23,8451,154043,162494,0.000841,0.008184,0.009025
8,14,22,487,1525078,1525565,0.000050,0.091109,0.091159
10,14,24,21560,339771,361331,0.001810,0.021992,0.023802
9,13,22,6877,106158,113035,0.000581,0.005579,0.006160
10,15,25,48601,5066226,5114827,0.003899,0.257996,0.261895
9,13,22,10866,62337,73203,0.000985,0.002669,0.003654
9,14,23,4226,604343,608569,0.000369,0.032199,0.032568
8,14,22,1593,336538,338131,0.000141,0.018046,0.018187
10,13,23,11328,325354,336682,0.001124,0.016415,0.017539
11,13,24,129307,163954,293261,0.011456,0.008826,0.020282
10,15,25,11874,363657,375531,0.001306,0.027502,0.028808
10,15,25,8114,2966764,2974878,0.000822,0.170827,0.171649
10,14,24,14392,886816,901208,0.001421,0.041421,0.042842
9,13,22,9895,145310,155205,0.000848,0.006785,0.007633
9,15,24,1714,1595012,1596726,0.000176,0.094678,0.094854
10,13,23,36137,96343,132480,0.002932,0.005247,0.008179
10,14,24,13526,423519,437045,0.001021,0.027619,0.028640
9,13,22,4064,119814,123878,0.000396,0.006894,0.007290
10,15,25,35190,766932,802122,0.003731,0.045138,0.048869
9,14,23,2863,1007446,1010309,0.000265,0.057544,0.057809
9,15,24,18243,3124866,3143109,0.001437,0.164164,0.165601
10,14,24,52798,325316,378114,0.004212,0.014989,0.019201
9,14,23,5321,283611,288932,0.000495,0.014745,0.015240
10,13,23,51134,114222,165356,0.003711,0.005561,0.009272
10,14,24,20965,2147274,2168239,0.002185,0.110616,0.112801
9,13,22,3757,1920,5677,0.000372,0.000171,0.000543
10,15,25,44310,327695,372005,0.002547,0.019901,0.022448
9,16,25,2196,3083206,3085402,0.000237,0.159297,0.159534
9,13,22,1256,515618,516874,0.000154,0.022216,0.022370
8,15,23,837,980319,981156,0.000103,0.049233,0.049336
8,13,21,784,3238,4022,0.000104,0.000382,0.000486
9,14,23,2336,334937,337273,0.000228,0.014088,0.014316
9,13,22,4589,146530,151119,0.000475,0.009251,0.009726
10,14,24,15543,647540,663083,0.001273,0.031169,0.032442
8,14,22,1505,129877,131382,0.000138,0.006949,0.007087
9,15,24,6383,352370,358753,0.000529,0.019678,0.020207
9,14,23,2743,1162224,1164967,0.000266,0.055264,0.055530
9,13,22,9545,307957,317502,0.000896,0.013851,0.014747
10,15,25,38490,1602589,1641079,0.003133,0.075666,0.078799
10,12,22,23259,16716,39975,0.002620,0.000904,0.003524
10,15,25,57456,240787,298243,0.004516,0.012374,0.016890
10,9,19,31093,1197,32290,0.002393,0.000105,0.002498
10,13,23,51795,27326,79121,0.003884,0.002129,0.006013
7,15,22,158,532692,532850,0.000010,0.033469,0.033479
10,13,23,131111,442948,574059,0.011709,0.020624,0.032333
10,13,23,36626,11631,48257,0.002642,0.000735,0.003377
10,12,22,18770,24585,43355,0.001335,0.001548,0.002883
10,13,23,84151,314741,398892,0.007633,0.013529,0.021162
10,15,25,33337,372002,405339,0.002527,0.018652,0.021179
10,13,23,16658,647917,664575,0.001411,0.026262,0.027673
10,15,25,11114,1076914,1088028,0.000967,0.047714,0.048681
9,14,23,6904,103633,110537,0.000712,0.004778,0.005490
10,13,23,14481,58415,72896,0.001219,0.002629,0.003848
9,14,23,4421,12938,17359,0.000356,0.000989,0.001345
9,12,21,11974,240913,252887,0.000927,0.009719,0.010646
8,15,23,273,4700880,4701153,0.000026,0.208825,0.208851
9,13,22,9602,56468,66070,0.001016,0.003491,0.004507
10,13,23,28577,32376,60953,0.002445,0.001798,0.004243
10,13,23,20783,149775,170558,0.001568,0.006240,0.007808
10,13,23,43523,131055,174578,0.004157,0.006020,0.010177
11,14,25,103078,117650,220728,0.006869,0.006234,0.013103
10,14,24,26884,331322,358206,0.002132,0.015129,0.017261
9,15,24,5949,1994774,2000723,0.000524,0.089408,0.089932
10,14,24,17446,387989,405435,0.001587,0.017812,0.019399
10,13,23,41884,81268,123152,0.004437,0.004885,0.009322
9,12,21,3567,25414,28981,0.000292,0.001439,0.001731
10,13,23,35181,26425,61606,0.002617,0.001498,0.004115
10,13,23,16232,160763,176995,0.001216,0.008545,0.009761
10,13,23,19400,32475,51875,0.001594,0.001905,0.003499
10,13,23,17612,101738,119350,0.001329,0.005527,0.006856
9,13,22,3801,132796,136597,0.000309,0.004979,0.005288
10,15,25,11407,3298481,3309888,0.000880,0.131199,0.132079
10,13,23,8895,5128,14023,0.000851,0.000426,0.001277
10,14,24,19060,418800,437860,0.001347,0.017911,0.019258
9,14,23,10408,915197,925605,0.000975,0.034960,0.035935
8,14,22,740,47599,48339,0.000077,0.002137,0.002214
10,12,22,40631,1340,41971,0.002985,0.000117,0.003102
9,15,24,4300,1430881,1435181,0.000803,0.059476,0.060279
10,12,22,35694,108436,144130,0.002559,0.004173,0.006732
10,13,23,85278,301,85579,0.006390,0.000033,0.006423
10,13,23,30806,28878,59684,0.001802,0.001484,0.003286
10,16,26,10637,8416853,8427490,0.000738,0.398688,0.399426
9,13,22,5251,10606,15857,0.000485,0.000830,0.001315
10,14,24,54052,1092077,1146129,0.003507,0.041869,0.045376
10,15,25,12037,2665163,2677200,0.001040,0.104982,0.106022
10,15,25,15551,713830,729381,0.001334,0.029602,0.030936
8,13,21,2614,382205,384819,0.000178,0.016900,0.017078
10,13,23,36468,95409,131877,0.002860,0.004474,0.007334
9,14,23,5646,1409526,1415172,0.000592,0.065046,0.065638
11,14,25,156858,864538,1021396,0.012094,0.038406,0.050500
10,15,25,39141,1310277,1349418,0.004109,0.070976,0.075085
10,14,24,134416,165794,300210,0.007965,0.007453,0.015418
10,15,25,15790,2214764,2230554,0.001287,0.090249,0.091536
10,12,22,12829,140527,153356,0.001131,0.005697,0.006828
9,12,21,3891,12354,16245,0.000390,0.000802,0.001192
10,14,24,43067,174657,217724,0.002855,0.008868,0.011723
9,13,22,8488,31395,39883,0.000816,0.001685,0.002501
11,14,25,121343,3851465,3972808,0.008527,0.166200,0.174727
10,15,25,38697,1494874,1533571,0.002758,0.073282,0.076040
10,13,23,14850,110559,125409,0.001445,0.005024,0.006469
9,16,25,7062,3610650,3617712,0.000615,0.178227,0.178842
10,13,23,22937,18198,41135,0.001816,0.001013,0.002829
9,13,22,18585,286360,304945,0.001245,0.012637,0.013882
10,15,25,44241,511522,555763,0.003091,0.023401,0.026492
9,11,20,10883,11307,22190,0.000819,0.000551,0.001370
10,15,25,61296,337645,398941,0.004611,0.015114,0.019725
8,13,21,3768,74098,77866,0.000354,0.002860,0.003214
9,15,24,2637,213582,216219,0.000252,0.009407,0.009659
9,15,24,14992,2379775,2394767,0.001599,0.100276,0.101875
10,12,22,13229,7242,20471,0.001170,0.000417,0.001587
9,16,25,1800,5383076,5384876,0.000183,0.248222,0.248405
9,14,23,2212,190310,192522,0.000205,0.007674,0.007879
8,15,23,496,2563669,2564165,0.000049,0.107329,0.107378
10,14,24,10144,420988,431132,0.000777,0.018167,0.018944
9,16,25,7188,7585647,7592835,0.000572,0.321043,0.321615
9,15,24,6123,433510,439633,0.000511,0.017791,0.018302
9,14,23,3364,599143,602507,0.000352,0.023317,0.023669
9,15,24,8745,1674082,1682827,0.000692,0.063717,0.064409
10,13,23,17975,23967,41942,0.001305,0.001335,0.002640
10,13,23,35758,46397,82155,0.002299,0.002023,0.004322
10,14,24,51175,4738818,4789993,0.003875,0.178353,0.182228
9,14,23,4705,245095,249800,0.000413,0.008858,0.009271
10,14,24,29344,209830,239174,0.001997,0.008053,0.010050
8,15,23,888,3341016,3341904,0.000072,0.122406,0.122478
10,14,24,77427,254859,332286,0.005011,0.009282,0.014293
9,13,22,7480,25795,33275,0.000598,0.001356,0.001954
10,15,25,53471,672636,726107,0.003810,0.026994,0.030804
10,14,24,14470,1177494,1191964,0.001028,0.039695,0.040723
10,15,25,63587,430106,493693,0.004031,0.017007,0.021038
9,12,21,10404,21684,32088,0.000799,0.000986,0.001785
9,12,21,4306,41241,45547,0.000403,0.001918,0.002321
10,16,26,77063,3845086,3922149,0.005272,0.153219,0.158491
9,11,20,9396,26421,35817,0.000722,0.001037,0.001759
8,15,23,796,1157460,1158256,0.000059,0.042475,0.042534
10,14,24,9916,269044,278960,0.000797,0.010595,0.011392
9,15,24,7886,4739466,4747352,0.000627,0.174099,0.174726
9,15,24,741,1080527,1081268,0.000076,0.043451,0.043527
9,15,24,8176,1113412,1121588,0.000684,0.042544,0.043228
8,14,22,1658,599254,600912,0.000153,0.021806,0.021959
8,13,21,1731,434967,436698,0.000153,0.015875,0.016028
10,15,25,16227,364854,381081,0.001301,0.013211,0.014512
8,13,21,3342,114765,118107,0.000256,0.004758,0.005014
9,13,22,10628,75706,86334,0.000848,0.003043,0.003891
10,15,25,35162,1871288,1906450,0.002816,0.074471,0.077287
9,13,22,6410,78411,84821,0.000530,0.003106,0.003636
10,14,24,45919,1414920,1460839,0.003309,0.050726,0.054035
10,16,26,5056,2875155,2880211,0.000405,0.109491,0.109896
8,13,21,392,62428,62820,0.000039,0.002757,0.002796
10,16,26,12003,3098826,3110829,0.000929,0.129500,0.130429
10,13,23,16254,695,16949,0.001294,0.000069,0.001363
9,16,25,10752,1745904,1756656,0.000750,0.070542,0.071292
9,13,22,2628,197483,200111,0.000209,0.007421,0.007630
10,15,25,8452,2663319,2671771,0.000652,0.097239,0.097891
9,15,24,1981,1297368,1299349,0.000180,0.049324,0.049504
10,12,22,23487,16758,40245,0.001736,0.000715,0.002451
10,14,24,31816,493535,525351,0.002225,0.018700,0.020925
10,14,24,15546,864630,880176,0.001278,0.031041,0.032319
9,15,24,16244,3463433,3479677,0.001171,0.135111,0.136282
10,15,25,9162,415483,424645,0.000723,0.015698,0.016421
9,14,23,7885,213738,221623,0.000616,0.008714,0.009330
9,14,23,3842,1311969,1315811,0.000327,0.048125,0.048452
8,14,22,1136,1904046,1905182,0.000100,0.075365,0.075465
9,15,24,5202,761543,766745,0.000450,0.029778,0.030228
9,12,21,8319,68096,76415,0.000683,0.002661,0.003344
9,14,23,2260,170438,172698,0.000271,0.007028,0.007299
10,14,24,7993,699660,707653,0.000658,0.030984,0.031642
10,14,24,7862,516781,524643,0.000669,0.020917,0.021586
9,15,24,1660,3007888,3009548,0.000158,0.115210,0.115368
9,14,23,29222,352836,382058,0.002007,0.013666,0.015673
9,14,23,7050,167783,174833,0.000566,0.006630,0.007196
10,13,23,12653,214262,226915,0.001001,0.008408,0.009409
9,14,23,3396,221348,224744,0.000269,0.008571,0.008840
10,13,23,24232,4738,28970,0.001837,0.000263,0.002100
8,15,23,689,251287,251976,0.000051,0.009872,0.009923
10,16,26,73608,1402345,1475953,0.004431,0.056314,0.060745
10,15,25,23365,1547221,1570586,0.001775,0.053632,0.055407
10,14,24,13045,248189,261234,0.001011,0.010396,0.011407
10,15,25,6856,2293550,2300406,0.000608,0.092805,0.093413
9,14,23,2390,4065203,4067593,0.000211,0.167480,0.167691
9,14,23,6678,1236153,1242831,0.000514,0.050268,0.050782
10,14,24,15626,620300,635926,0.001691,0.023747,0.025438
9,13,22,6098,216276,222374,0.000492,0.009148,0.009640
10,13,23,23228,14789,38017,0.002045,0.001203,0.003248
8,14,22,4321,169438,173759,0.000346,0.007142,0.007488
10,15,25,45605,5627540,5673145,0.003046,0.235626,0.238672
9,15,24,6864,151700,158564,0.000596,0.007235,0.007831
10,14,24,49831,53697,103528,0.003388,0.002968,0.006356
10,13,23,13345,13507,26852,0.000946,0.000709,0.001655
9,15,24,5591,2415061,2420652,0.000458,0.106439,0.106897
9,14,23,9137,1322872,1332009,0.000680,0.046345,0.047025
10,15,25,20889,332221,353110,0.001489,0.013436,0.014925
10,15,25,14133,2260245,2274378,0.001248,0.083382,0.084630
10,13,23,7977,239703,247680,0.000628,0.009298,0.009926
9,14,23,9824,195949,205773,0.000677,0.007591,0.008268
10,13,23,52408,87247,139655,0.003603,0.004078,0.007681
10,14,24,41909,1657120,1699029,0.002894,0.060198,0.063092
9,13,22,8663,25291,33954,0.000680,0.001186,0.001866
9,14,23,2518,567940,570458,0.000195,0.022142,0.022337
10,13,23,107126,239713,346839,0.007050,0.009572,0.016622
9,15,24,1000,271844,272844,0.000084,0.011457,0.011541
10,14,24,36396,2230143,2266539,0.002559,0.106548,0.109107
10,15,25,23777,601056,624833,0.001619,0.027810,0.029429
10,15,25,13601,1951094,1964695,0.001064,0.073759,0.074823
11,14,25,97419,227878,325297,0.006459,0.009115,0.015574
10,15,25,7132,257094,264226,0.000561,0.009830,0.010391
9,15,24,3090,514313,517403,0.000240,0.020600,0.020840
10,14,24,17680,170036,187716,0.001404,0.006600,0.008004
8,14,22,629,1063829,1064458,0.000053,0.036200,0.036253
10,14,24,9265,3618553,3627818,0.000748,0.129435,0.130183
8,14,22,1125,1263457,1264582,0.000093,0.044733,0.044826
10,13,23,23113,157948,181061,0.001831,0.006429,0.008260
10,13,23,11809,69396,81205,0.000875,0.003977,0.004852
10,15,25,17634,5522833,5540467,0.001273,0.206463,0.207736
10,15,25,26019,1055614,1081633,0.002133,0.048011,0.050144
10,15,25,18750,680632,699382,0.001501,0.027630,0.029131
10,14,24,64000,104801,168801,0.004420,0.005049,0.009469
9,14,23,3036,92504,95540,0.000221,0.005330,0.005551
9,13,22,1446,76774,78220,0.000155,0.003442,0.003597
10,14,24,41894,72063,113957,0.002707,0.003704,0.006411
9,14,23,4295,772660,776955,0.000379,0.031522,0.031901
8,15,23,2842,173314,176156,0.000264,0.008954,0.009218
10,14,24,44884,624687,669571,0.003344,0.026129,0.029473
10,13,23,34161,119444,153605,0.002666,0.004929,0.007595
10,14,24,15468,783131,798599,0.001224,0.034186,0.035410
10,14,24,30605,73720,104325,0.002194,0.003382,0.005576
10,14,24,35503,146183,181686,0.003250,0.006272,0.009522
10,15,25,13075,811800,824875,0.001148,0.032941,0.034089
9,12,21,15357,39744,55101,0.001301,0.001835,0.003136
9,14,23,2197,418886,421083,0.000209,0.016708,0.016917
10,14,24,22562,693807,716369,0.001814,0.027392,0.029206
9,13,22,9896,41314,51210,0.000947,0.001898,0.002845
9,15,24,2103,1619097,1621200,0.000181,0.059510,0.059691
10,14,24,6964,12776,19740,0.000593,0.001127,0.001720
10,14,24,14285,1448620,1462905,0.001101,0.057170,0.058271
10,15,25,20023,1878002,1898025,0.001659,0.073869,0.075528
9,14,23,1694,171326,173020,0.000163,0.006656,0.006819
10,15,25,12190,423442,435632,0.000901,0.017816,0.018717
10,15,25,70911,987449,1058360,0.005162,0.042480,0.047642
10,12,22,31671,12890,44561,0.002484,0.001343,0.003827
7,14,21,577,214380,214957,0.000041,0.008715,0.008756
9,14,23,7161,1941795,1948956,0.000635,0.068649,0.069284
10,15,25,37225,802453,839678,0.002783,0.031357,0.034140
10,15,25,77768,1059454,1137222,0.005476,0.045677,0.051153
10,14,24,16747,559584,576331,0.001474,0.028681,0.030155
10,14,24,26505,101743,128248,0.002150,0.004560,0.006710
9,11,20,3695,4701,8396,0.000313,0.000371,0.000684
9,14,23,1863,9551220,9553083,0.000180,0.318251,0.318431
10,11,21,20659,1671,22330,0.001429,0.000118,0.001547
10,15,25,35782,461245,497027,0.002652,0.019223,0.021875
9,14,23,4098,139017,143115,0.000374,0.005711,0.006085
8,14,22,2599,1349393,1351992,0.000227,0.047447,0.047674
10,15,25,18386,900145,918531,0.001505,0.035566,0.037071
9,12,21,3441,14835,18276,0.000329,0.000879,0.001208
10,13,23,89310,20755,110065,0.005940,0.001197,0.007137
11,15,26,91145,4216145,4307290,0.005206,0.161599,0.166805
10,14,24,7447,135322,142769,0.000652,0.005761,0.006413
9,15,24,1138,1986632,1987770,0.000102,0.079204,0.079306
10,14,24,54616,1704891,1759507,0.003930,0.066432,0.070362
9,14,23,6564,675036,681600,0.000572,0.024982,0.025554
10,13,23,11392,12256,23648,0.001032,0.000625,0.001657
9,14,23,16221,13173,29394,0.001155,0.000984,0.002139
10,13,23,29423,74086,103509,0.002037,0.003557,0.005594
10,14,24,24479,99962,124441,0.002236,0.004900,0.007136
9,13,22,5216,111399,116615,0.000408,0.004555,0.004963
10,14,24,8607,329810,338417,0.000700,0.014213,0.014913
9,13,22,8469,19703,28172,0.000737,0.001221,0.001958
10,16,26,39792,3553006,3592798,0.002758,0.142859,0.145617
10,12,22,72277,36065,108342,0.004533,0.001822,0.006355
9,16,25,7262,4587825,4595087,0.000520,0.170819,0.171339
10,14,24,30851,184609,215460,0.002419,0.007608,0.010027
10,14,24,43187,1864970,1908157,0.003358,0.068095,0.071453
10,12,22,11907,2449,14356,0.001115,0.000605,0.001720
8,15,23,637,948585,949222,0.000050,0.043141,0.043191
9,14,23,2041,977218,979259,0.000182,0.036374,0.036556
10,13,23,17102,147379,164481,0.001429,0.006082,0.007511
10,15,25,24137,896689,920826,0.001838,0.034532,0.036370
9,12,21,3091,105027,108118,0.000297,0.004323,0.004620
10,15,25,8960,796243,805203,0.000738,0.030513,0.031251
10,14,24,44542,355402,399944,0.002669,0.015172,0.017841
9,15,24,12979,466410,479389,0.001092,0.019150,0.020242
11,14,25,92860,1301422,1394282,0.006678,0.045984,0.052662
9,13,22,828,213800,214628,0.000119,0.009016,0.009135
10,14,24,16097,107969,124066,0.001233,0.005673,0.006906
8,14,22,1756,1805692,1807448,0.000211,0.066897,0.067108
10,13,23,39927,279837,319764,0.003229,0.010965,0.014194
8,16,24,248,2308890,2309138,0.000022,0.093111,0.093133
10,15,25,42105,689288,731393,0.003117,0.029843,0.032960
10,15,25,20815,571145,591960,0.001748,0.021860,0.023608
9,14,23,3388,296091,299479,0.000319,0.012630,0.012949
9,14,23,3913,328832,332745,0.000377,0.013937,0.014314
10,15,25,13103,3437408,3450511,0.001147,0.131476,0.132623
10,14,24,14807,197330,212137,0.001281,0.007601,0.008882
9,16,25,9525,1877298,1886823,0.001329,0.077619,0.078948
9,15,24,9667,1086174,1095841,0.000953,0.042649,0.043602
7,15,22,206,682210,682416,0.000019,0.032303,0.032322
9,15,24,2604,516742,519346,0.000276,0.023328,0.023604
9,15,24,1587,1848936,1850523,0.000184,0.070620,0.070804
10,15,25,15304,1953322,1968626,0.001314,0.082731,0.084045
10,14,24,16910,392574,409484,0.001529,0.015500,0.017029
10,15,25,10163,1524947,1535110,0.001424,0.057233,0.058657
10,15,25,47360,1019046,1066406,0.003401,0.042411,0.045812
10,15,25,33571,10981683,11015254,0.002560,0.355519,0.358079
10,15,25,19162,213554,232716,0.001637,0.009713,0.011350
10,15,25,16306,1242725,1259031,0.001350,0.051744,0.053094
9,14,23,6125,100096,106221,0.000576,0.004311,0.004887
10,16,26,21677,3925590,3947267,0.001795,0.156861,0.158656
10,14,24,18269,223549,241818,0.001408,0.008932,0.010340
9,13,22,22471,1085,23556,0.002247,0.000133,0.002380
11,13,24,72600,5174,77774,0.004657,0.000283,0.004940
10,14,24,30123,652942,683065,0.001954,0.025833,0.027787
9,15,24,18495,134803,153298,0.001396,0.005820,0.007216
8,11,19,1524,9193,10717,0.000126,0.000420,0.000546
10,14,24,25737,168500,194237,0.001837,0.007082,0.008919
9,14,23,853,7533795,7534648,0.000079,0.278631,0.278710
9,15,24,10118,2796634,2806752,0.000966,0.105343,0.106309
8,14,22,545,223262,223807,0.000056,0.009419,0.009475
10,10,20,12990,966,13956,0.001044,0.000060,0.001104
10,13,23,20019,158400,178419,0.001377,0.007176,0.008553
10,15,25,37194,4778112,4815306,0.002723,0.184913,0.187636
10,14,24,16428,64976,81404,0.001372,0.002912,0.004284
10,15,25,20077,939665,959742,0.001447,0.044544,0.045991
9,14,23,5750,275675,281425,0.000509,0.013679,0.014188
10,14,24,25060,80962,106022,0.001845,0.003825,0.005670
10,16,26,16087,3393033,3409120,0.001316,0.133759,0.135075
9,14,23,12884,90784,103668,0.001076,0.004709,0.005785
