phase1_solution_length,phase2_solution_length,solution_length,phase1_move_count,phase2_move_count,move_count,phase1_solve_time,phase2_solve_time,solve_time
10,16,26,16087,3393033,3409120,0.001357,0.129443,0.130800
9,14,23,12884,90784,103668,0.001118,0.004443,0.005561
11,13,24,79508,315210,394718,0.006219,0.014088,0.020307
8,14,22,398,199577,199975,0.000043,0.008902,0.008945
10,14,24,44896,880706,925602,0.003917,0.032922,0.036839
10,13,23,47671,193933,241604,0.003941,0.008210,0.012151
9,13,22,4411,384664,389075,0.000399,0.015352,0.015751
10,12,22,25887,79389,105276,0.002064,0.003517,0.005581
9,15,24,808,2610282,2611090,0.000088,0.096198,0.096286
9,13,22,10279,19788,30067,0.001028,0.000839,0.001867
9,15,24,1851,1140827,1142678,0.000178,0.042382,0.042560
10,14,24,61703,655779,717482,0.004800,0.026433,0.031233
10,13,23,15142,224989,240131,0.001310,0.009218,0.010528
10,15,25,45164,6128754,6173918,0.003593,0.229281,0.232874
10,15,25,15957,1698047,1714004,0.001419,0.065265,0.066684
9,12,21,889,26288,27177,0.000121,0.001280,0.001401
9,15,24,18460,429654,448114,0.001461,0.019983,0.021444
10,12,22,55255,3231,58486,0.004487,0.000179,0.004666
10,14,24,3961,281967,285928,0.000356,0.012139,0.012495
10,12,22,19060,782,19842,0.001591,0.000066,0.001657
9,15,24,2397,328934,331331,0.000234,0.014607,0.014841
9,14,23,6112,488856,494968,0.000578,0.018602,0.019180
9,13,22,20070,22881,42951,0.001553,0.001241,0.002794
10,16,26,14976,5530864,5545840,0.001260,0.217379,0.218639
11,15,26,94190,895792,989982,0.007547,0.034899,0.042446
10,15,25,20300,782039,802339,0.001762,0.031382,0.033144
8,15,23,1400,609968,611368,0.000168,0.028347,0.028515
9,14,23,9870,470588,480458,0.000905,0.019421,0.020326
10,13,23,13428,51263,64691,0.001237,0.002548,0.003785
10,16,26,18885,1822931,1841816,0.001662,0.074506,0.076168
9,14,23,1153,1180580,1181733,0.000152,0.043616,0.043768
9,13,22,6572,96580,103152,0.000640,0.004829,0.005469
10,13,23,28829,167979,196808,0.002593,0.007368,0.009961
10,12,22,24771,31533,56304,0.002077,0.001673,0.003750
9,15,24,3421,1200810,1204231,0.000283,0.046630,0.046913
9,14,23,973,206400,207373,0.000136,0.009201,0.009337
10,14,24,7884,2779555,2787439,0.000720,0.096205,0.096925
9,15,24,10780,589390,600170,0.000979,0.024874,0.025853
9,14,23,10662,441057,451719,0.000786,0.018511,0.019297
10,14,24,5189,969815,975004,0.000545,0.040374,0.040919
9,15,24,879,378932,379811,0.000099,0.018983,0.019082
9,15,24,8300,7999000,8007300,0.000621,0.285669,0.286290
9,13,22,2002,89887,91889,0.000240,0.004130,0.004370
9,12,21,6958,42787,49745,0.000586,0.001775,0.002361
10,14,24,22803,726658,749461,0.002089,0.028169,0.030258
10,13,23,44126,581695,625821,0.003786,0.021118,0.024904
9,14,23,4431,654096,658527,0.000451,0.025584,0.026035
10,15,25,13783,3340995,3354778,0.001326,0.120730,0.122056
10,13,23,17800,14252,32052,0.001664,0.000889,0.002553
10,14,24,37062,121568,158630,0.002992,0.005258,0.008250
9,15,24,685,649626,650311,0.000083,0.026505,0.026588
9,12,21,12409,38816,51225,0.001102,0.001701,0.002803
10,15,25,24506,636738,661244,0.002031,0.028084,0.030115
10,12,22,7957,93531,101488,0.000794,0.004386,0.005180
10,13,23,43111,267347,310458,0.003476,0.010774,0.014250
10,14,24,21775,504019,525794,0.001794,0.019463,0.021257
10,13,23,24459,6885,31344,0.001976,0.000315,0.002291
10,14,24,34120,611526,645646,0.002805,0.025819,0.028624
9,12,21,2064,2549,4613,0.000234,0.000221,0.000455
9,15,24,2446,5341513,5343959,0.000238,0.179751,0.179989
10,15,25,33036,1430644,1463680,0.002869,0.054461,0.057330
10,14,24,14836,744821,759657,0.001407,0.028172,0.029579
9,14,23,6807,596855,603662,0.000657,0.022124,0.022781
9,14,23,1207,254288,255495,0.000153,0.011221,0.011374
10,14,24,37752,14570,52322,0.003287,0.001262,0.004549
9,14,23,12151,215694,227845,0.001063,0.010239,0.011302
9,15,24,9803,239146,248949,0.000885,0.012868,0.013753
10,13,23,6598,431750,438348,0.000653,0.018280,0.018933
10,15,25,36228,1685923,1722151,0.002658,0.070177,0.072835
9,14,23,2433,4506055,4508488,0.000266,0.139942,0.140208
10,14,24,17059,504729,521788,0.001501,0.020719,0.022220
11,14,25,97700,503967,601667,0.007290,0.020131,0.027421
9,14,23,2536,335001,337537,0.000287,0.013992,0.014279
9,15,24,7876,2580054,2587930,0.000727,0.090583,0.091310
9,11,20,8428,6816,15244,0.000761,0.000404,0.001165
9,14,23,7933,1355197,1363130,0.000702,0.047615,0.048317
9,12,21,12548,10051,22599,0.001095,0.000538,0.001633
10,14,24,20095,664052,684147,0.001688,0.027399,0.029087
10,13,23,8451,154043,162494,0.000821,0.006020,0.006841
8,14,22,487,1525078,1525565,0.000041,0.054968,0.055009
10,14,24,21560,339771,361331,0.001904,0.014275,0.016179
9,13,22,6877,106158,113035,0.000615,0.004650,0.005265
10,15,25,48601,5066226,5114827,0.003774,0.179948,0.183722
9,13,22,10866,62337,73203,0.000981,0.002694,0.003675
9,14,23,4226,604343,608569,0.000375,0.025392,0.025767
8,14,22,1593,336538,338131,0.000150,0.014242,0.014392
10,13,23,11328,325354,336682,0.001058,0.011795,0.012853
11,13,24,129307,163954,293261,0.010045,0.007236,0.017281
10,15,25,11874,363657,375531,0.001029,0.018739,0.019768
10,15,25,8114,2966764,2974878,0.000749,0.109228,0.109977
10,14,24,14392,886816,901208,0.001383,0.031687,0.033070
9,13,22,9895,145310,155205,0.000868,0.006046,0.006914
9,15,24,1714,1595012,1596726,0.000194,0.074293,0.074487
10,13,23,36137,96343,132480,0.003286,0.005337,0.008623
10,14,24,13526,423519,437045,0.001144,0.018417,0.019561
9,13,22,4064,119814,123878,0.000428,0.005260,0.005688
10,15,25,35190,766932,802122,0.002966,0.029944,0.032910
9,14,23,2863,1007446,1010309,0.000302,0.037614,0.037916
9,15,24,18243,3124866,3143109,0.001664,0.113122,0.114786
10,14,24,52798,325316,378114,0.004580,0.013786,0.018366
9,14,23,5321,283611,288932,0.000527,0.013043,0.013570
10,13,23,51134,114222,165356,0.004074,0.005589,0.009663
10,14,24,20965,2147274,2168239,0.001677,0.076956,0.078633
9,13,22,3757,1920,5677,0.000495,0.000193,0.000688
10,15,25,44310,327695,372005,0.002782,0.015562,0.018344
9,16,25,2196,3083206,3085402,0.000220,0.120679,0.120899
9,13,22,1256,515618,516874,0.000167,0.019753,0.019920
8,15,23,837,980319,981156,0.000115,0.040329,0.040444
8,13,21,784,3238,4022,0.000108,0.000256,0.000364
9,14,23,2336,334937,337273,0.000257,0.012267,0.012524
9,13,22,4589,146530,151119,0.000442,0.006843,0.007285
10,14,24,15543,647540,663083,0.001402,0.025915,0.027317
8,14,22,1505,129877,131382,0.000174,0.007392,0.007566
9,15,24,6383,352370,358753,0.000579,0.017151,0.017730
9,14,23,2743,1162224,1164967,0.000289,0.044814,0.045103
9,13,22,9545,307957,317502,0.000931,0.012453,0.013384
10,15,25,38490,1602589,1641079,0.003345,0.063273,0.066618
10,12,22,23259,16716,39975,0.002139,0.000806,0.002945
10,15,25,57456,240787,298243,0.004484,0.011150,0.015634
10,9,19,31093,1197,32290,0.002480,0.000082,0.002562
10,13,23,51795,27326,79121,0.004175,0.002166,0.006341
7,15,22,158,532692,532850,0.000008,0.025832,0.025840
10,13,23,131111,442948,574059,0.009553,0.016887,0.026440
10,13,23,36626,11631,48257,0.002625,0.000672,0.003297
10,12,22,18770,24585,43355,0.001367,0.001350,0.002717
10,13,23,84151,314741,398892,0.005863,0.012110,0.017973
10,15,25,33337,372002,405339,0.002404,0.016542,0.018946
10,13,23,16658,647917,664575,0.001288,0.023553,0.024841
10,15,25,11114,1076914,1088028,0.000882,0.041113,0.041995
9,14,23,6904,103633,110537,0.000613,0.004388,0.005001
10,13,23,14481,58415,72896,0.001119,0.002404,0.003523
9,14,23,4421,12938,17359,0.000356,0.000938,0.001294
9,12,21,11974,240913,252887,0.000894,0.008456,0.009350
8,15,23,273,4700880,4701153,0.000026,0.178564,0.178590
9,13,22,9602,56468,66070,0.000916,0.002463,0.003379
10,13,23,28577,32376,60953,0.002295,0.001482,0.003777
10,13,23,20783,149775,170558,0.001639,0.006050,0.007689
10,13,23,43523,131055,174578,0.003095,0.005460,0.008555
11,14,25,103078,117650,220728,0.007187,0.004886,0.012073
10,14,24,26884,331322,358206,0.001885,0.013855,0.015740
9,15,24,5949,1994774,2000723,0.000535,0.071824,0.072359
10,14,24,17446,387989,405435,0.001604,0.015240,0.016844
10,13,23,41884,81268,123152,0.003601,0.004424,0.008025
9,12,21,3567,25414,28981,0.000312,0.001439,0.001751
10,13,23,35181,26425,61606,0.002917,0.001580,0.004497
10,13,23,16232,160763,176995,0.001286,0.007313,0.008599
10,13,23,19400,32475,51875,0.001554,0.001765,0.003319
10,13,23,17612,101738,119350,0.001506,0.005383,0.006889
9,13,22,3801,132796,136597,0.000296,0.004934,0.005230
10,15,25,11407,3298481,3309888,0.000920,0.124512,0.125432
10,13,23,8895,5128,14023,0.000894,0.000374,0.001268
10,14,24,19060,418800,437860,0.001562,0.017884,0.019446
9,14,23,10408,915197,925605,0.000923,0.034923,0.035846
8,14,22,740,47599,48339,0.000096,0.002242,0.002338
10,12,22,40631,1340,41971,0.003444,0.000093,0.003537
9,15,24,4300,1430881,1435181,0.000420,0.057569,0.057989
10,12,22,35694,108436,144130,0.002910,0.004134,0.007044
10,13,23,85278,301,85579,0.006795,0.000027,0.006822
10,13,23,30806,28878,59684,0.002045,0.001468,0.003513
10,16,26,10637,8416853,8427490,0.000797,0.331861,0.332658
9,13,22,5251,10606,15857,0.000518,0.000680,0.001198
10,14,24,54052,1092077,1146129,0.004238,0.040011,0.044249
10,15,25,12037,2665163,2677200,0.001273,0.108757,0.110030
10,15,25,15551,713830,729381,0.001471,0.029111,0.030582
8,13,21,2614,382205,384819,0.000236,0.015355,0.015591
10,13,23,36468,95409,131877,0.003237,0.005134,0.008371
9,14,23,5646,1409526,1415172,0.000508,0.053114,0.053622
11,14,25,156858,864538,1021396,0.011351,0.032830,0.044181
10,15,25,39141,1310277,1349418,0.003253,0.056455,0.059708
10,14,24,134416,165794,300210,0.009255,0.006911,0.016166
10,15,25,15790,2214764,2230554,0.001234,0.080252,0.081486
10,12,22,12829,140527,153356,0.001204,0.005213,0.006417
9,12,21,3891,12354,16245,0.000344,0.000670,0.001014
10,14,24,43067,174657,217724,0.003209,0.008615,0.011824
9,13,22,8488,31395,39883,0.000776,0.001619,0.002395
11,14,25,121343,3851465,3972808,0.008513,0.126203,0.134716
10,15,25,38697,1494874,1533571,0.003007,0.055438,0.058445
10,13,23,14850,110559,125409,0.001396,0.004387,0.005783
9,16,25,7062,3610650,3617712,0.000629,0.143551,0.144180
10,13,23,22937,18198,41135,0.002003,0.001012,0.003015
9,13,22,18585,286360,304945,0.001526,0.012588,0.014114
10,15,25,44241,511522,555763,0.003612,0.024078,0.027690
9,11,20,10883,11307,22190,0.000897,0.000548,0.001445
10,15,25,61296,337645,398941,0.004510,0.014887,0.019397
8,13,21,3768,74098,77866,0.000355,0.002795,0.003150
9,15,24,2637,213582,216219,0.000242,0.009663,0.009905
9,15,24,14992,2379775,2394767,0.001181,0.091384,0.092565
10,12,22,13229,7242,20471,0.001231,0.000424,0.001655
