phase1_solution_length,phase2_solution_length,solution_length,phase1_move_count,phase2_move_count,move_count,phase1_solve_time,phase2_solve_time,solve_time
10,14,24,10584,1606949,1617533,0.000470,0.026868,0.027338
10,15,25,18855,2408631,2427486,0.000770,0.041556,0.042326
9,14,23,2886,105253,108139,0.000135,0.001869,0.002004
10,15,25,49760,1033561,1083321,0.001645,0.017746,0.019391
9,15,24,851,2422814,2423665,0.000038,0.044900,0.044938
9,15,24,7427,1211533,1218960,0.000348,0.020693,0.021041
10,15,25,21108,395628,416736,0.000825,0.007451,0.008276
9,14,23,2673,128837,131510,0.000117,0.002233,0.002350
10,14,24,8028,733903,741931,0.000357,0.012765,0.013122
10,15,25,24486,2933608,2958094,0.001025,0.049658,0.050683
10,15,25,12069,1284849,1296918,0.000516,0.022684,0.023200
9,15,24,3173,2386702,2389875,0.000346,0.040421,0.040767
10,15,25,63543,3842294,3905837,0.002489,0.066817,0.069306
9,14,23,15865,307583,323448,0.000695,0.005518,0.006213
9,15,24,3708,638628,642336,0.000169,0.010997,0.011166
10,13,23,26927,34791,61718,0.001126,0.000604,0.001730
9,14,23,2502,460546,463048,0.000110,0.008218,0.008328
11,15,26,87315,403977,491292,0.003013,0.008618,0.011631
9,14,23,1750,711067,712817,0.000082,0.015930,0.016012
9,10,19,6510,1037,7547,0.000311,0.000036,0.000347
10,12,22,44996,135184,180180,0.001899,0.002968,0.004867
9,14,23,2627,57124,59751,0.000124,0.001380,0.001504
9,12,21,4294,37791,42085,0.000177,0.000988,0.001165
9,14,23,2777,260344,263121,0.000132,0.005962,0.006094
10,15,25,38583,2741755,2780338,0.001524,0.053786,0.055310
8,15,23,939,2868869,2869808,0.000040,0.048381,0.048421
10,15,25,34324,192287,226611,0.001380,0.003554,0.004934
10,14,24,34663,488085,522748,0.001180,0.008688,0.009868
9,8,17,6473,103,6576,0.000233,0.000002,0.000235
10,12,22,19073,46127,65200,0.000717,0.000996,0.001713
10,14,24,61435,173842,235277,0.002123,0.003923,0.006046
10,15,25,54732,1026145,1080877,0.002086,0.024382,0.026468
10,12,22,12282,4202,16484,0.000538,0.000117,0.000655
10,14,24,33713,426254,459967,0.001429,0.009537,0.010966
9,15,24,5453,2929310,2934763,0.000275,0.058181,0.058456
10,15,25,26389,1163322,1189711,0.001169,0.019595,0.020764
10,13,23,6793,205651,212444,0.000322,0.003685,0.004007
10,15,25,30092,8004617,8034709,0.001136,0.151359,0.152495
9,15,24,3516,2663609,2667125,0.000177,0.050320,0.050497
10,15,25,11583,1600648,1612231,0.000563,0.028858,0.029421
9,14,23,4186,1025912,1030098,0.000201,0.018026,0.018227
9,14,23,1433,658902,660335,0.000071,0.011680,0.011751
8,15,23,1999,2278310,2280309,0.000092,0.038995,0.039087
10,14,24,25331,116937,142268,0.001074,0.002111,0.003185
9,14,23,7999,435182,443181,0.000313,0.007584,0.007897
7,15,22,216,5266026,5266242,0.000007,0.089121,0.089128
10,16,26,13589,4573093,4586682,0.000583,0.077065,0.077648
9,15,24,3787,1288663,1292450,0.000188,0.022040,0.022228
10,13,23,18322,24093,42415,0.000710,0.000498,0.001208
10,14,24,24517,837716,862233,0.000905,0.014358,0.015263
8,13,21,500,149671,150171,0.000018,0.002662,0.002680
7,14,21,283,183936,184219,0.000011,0.003271,0.003282
10,16,26,19483,3767429,3786912,0.000817,0.065555,0.066372
9,15,24,1428,1601607,1603035,0.000067,0.027349,0.027416
10,13,23,40523,148449,188972,0.001648,0.002727,0.004375
7,15,22,217,2545612,2545829,0.000007,0.043601,0.043608
9,14,23,5492,893927,899419,0.000246,0.014743,0.014989
8,15,23,1817,981050,982867,0.000067,0.018099,0.018166
9,16,25,6673,4764456,4771129,0.000298,0.081731,0.082029
10,14,24,48369,59317,107686,0.001920,0.001091,0.003011
10,14,24,21368,264596,285964,0.000762,0.005067,0.005829
9,14,23,5056,269189,274245,0.000206,0.004900,0.005106
8,14,22,526,146186,146712,0.000021,0.002884,0.002905
10,15,25,20066,1828750,1848816,0.000811,0.033688,0.034499
11,16,27,151845,17104703,17256548,0.005173,0.293339,0.298512
10,14,24,11822,416780,428602,0.000569,0.008197,0.008766
10,15,25,32667,882579,915246,0.001325,0.018156,0.019481
8,16,24,626,1709484,1710110,0.000032,0.032652,0.032684
10,14,24,10312,618371,628683,0.000471,0.011597,0.012068
9,14,23,4837,254718,259555,0.000231,0.004707,0.004938
9,16,25,29388,1700500,1729888,0.001065,0.032391,0.033456
10,13,23,42325,1548,43873,0.001781,0.000054,0.001835
9,14,23,1113,724113,725226,0.000044,0.013583,0.013627
9,14,23,20055,394083,414138,0.000774,0.007433,0.008207
10,13,23,16495,88149,104644,0.000679,0.001856,0.002535
9,15,24,6279,206827,213106,0.000260,0.004625,0.004885
9,15,24,3188,3327157,3330345,0.000138,0.058862,0.059000
10,15,25,32519,404232,436751,0.001300,0.007093,0.008393
9,15,24,6509,399264,405773,0.000292,0.007210,0.007502
9,15,24,955,3980123,3981078,0.000041,0.067381,0.067422
10,15,25,48131,8115931,8164062,0.001949,0.142708,0.144657
8,15,23,325,2045223,2045548,0.000016,0.036403,0.036419
